Timestamp,Date,UPC,DSD,Workable,Worked,Out of Stock Start,Out of Stock End,Out of Stock Duration,Expected Out of Stock Duration,Hours Recouped, Sales Per Hour , Expected Lost Sales , Expected Workable Lost Sales , Recouped Sales 
1/6/19 7:50,1/6/19,2732470448,FALSE,TRUE,FALSE,1/6/19 7:50,1/6/19 23:00,15.15,15.15,0.00, $4.00 , $60.61 , $60.61 , $-   
1/6/19 7:50,1/6/19,2041653107,FALSE,TRUE,FALSE,1/6/19 7:50,1/6/19 23:00,15.15,15.15,0.00, $4.13 , $62.58 , $62.58 , $-   
1/6/19 7:50,1/6/19,7701588707,FALSE,TRUE,FALSE,1/6/19 7:50,1/6/19 23:00,15.15,15.15,0.00, $2.08 , $31.52 , $31.52 , $-   
1/6/19 7:51,1/6/19,4156260474,FALSE,TRUE,TRUE,1/6/19 7:51,1/6/19 8:29,0.63,15.15,14.51, $2.57 , $38.92 , $38.92 , $37.30 
1/6/19 7:56,1/6/19,2478473225,FALSE,TRUE,TRUE,1/6/19 7:56,1/6/19 9:03,1.11,15.05,13.95, $2.02 , $30.41 , $30.41 , $28.17 
1/6/19 7:58,1/6/19,1412596514,FALSE,TRUE,TRUE,1/6/19 7:58,1/6/19 15:29,7.52,15.03,7.51, $2.58 , $38.78 , $38.78 , $19.38 
1/6/19 8:02,1/6/19,9487747608,FALSE,TRUE,TRUE,1/6/19 8:02,1/6/19 17:04,9.02,14.95,5.93, $2.70 , $40.37 , $40.37 , $16.01 
1/6/19 8:05,1/6/19,3278967697,FALSE,TRUE,FALSE,1/6/19 8:05,1/6/19 23:00,14.91,14.91,0.00, $4.77 , $71.12 , $71.12 , $-   
1/6/19 8:06,1/6/19,3493601546,FALSE,TRUE,FALSE,1/6/19 8:06,1/6/19 23:00,14.90,14.90,0.00, $2.19 , $32.63 , $32.63 , $-   
1/6/19 8:06,1/6/19,2207672308,FALSE,TRUE,TRUE,1/6/19 8:06,1/6/19 12:02,3.94,14.89,10.95, $1.83 , $27.25 , $27.25 , $20.04 
1/6/19 8:06,1/6/19,5182661676,FALSE,TRUE,TRUE,1/6/19 8:06,1/6/19 11:00,2.89,14.89,12.00, $2.23 , $33.21 , $33.21 , $26.76 
1/6/19 8:06,1/6/19,2877386636,FALSE,TRUE,TRUE,1/6/19 8:06,1/6/19 12:29,4.39,14.89,10.51, $4.87 , $72.52 , $72.52 , $51.16 
1/6/19 8:06,1/6/19,9806049220,FALSE,TRUE,FALSE,1/6/19 8:06,1/6/19 23:00,14.89,14.89,0.00, $3.92 , $58.37 , $58.37 , $-   
1/6/19 8:07,1/6/19,7870412063,FALSE,TRUE,FALSE,1/6/19 8:07,1/6/19 23:00,14.88,14.88,0.00, $4.45 , $66.22 , $66.22 , $-   
1/6/19 8:27,1/6/19,9670086288,FALSE,TRUE,FALSE,1/6/19 8:27,1/6/19 23:00,14.53,14.53,0.00, $2.23 , $32.41 , $32.41 , $-   
1/6/19 8:29,1/6/19,7533134718,FALSE,TRUE,TRUE,1/6/19 8:29,1/6/19 11:00,2.51,14.51,12.00, $0.93 , $13.49 , $13.49 , $11.16 
1/6/19 8:34,1/6/19,4107019782,FALSE,TRUE,FALSE,1/6/19 8:34,1/6/19 23:00,14.42,14.42,0.00, $3.08 , $44.42 , $44.42 , $-   
1/6/19 8:35,1/6/19,5380647778,FALSE,TRUE,TRUE,1/6/19 8:35,1/6/19 10:01,1.43,14.40,12.97, $3.37 , $48.54 , $48.54 , $43.71 
1/6/19 8:36,1/6/19,6443533527,FALSE,TRUE,FALSE,1/6/19 8:36,1/6/19 23:00,14.39,14.39,0.00, $3.35 , $48.19 , $48.19 , $-   
1/6/19 8:36,1/6/19,9920834735,FALSE,FALSE,FALSE,1/6/19 8:36,1/6/19 23:00,14.39,14.39,0.00, $4.99 , $71.78 , $-   , $-   
1/6/19 8:40,1/6/19,2357447163,TRUE,TRUE,FALSE,1/6/19 8:40,1/6/19 23:00,14.33,14.33,0.00, $1.64 , $23.51 , $23.51 , $-   
1/6/19 8:56,1/6/19,9829996809,FALSE,TRUE,FALSE,1/6/19 8:56,1/6/19 23:00,14.05,14.05,0.00, $5.92 , $83.20 , $83.20 , $-   
1/6/19 8:58,1/6/19,9067824487,FALSE,FALSE,FALSE,1/6/19 8:58,1/6/19 23:00,14.02,14.02,0.00, $3.81 , $53.41 , $-   , $-   
1/6/19 9:00,1/6/19,6874252342,FALSE,TRUE,TRUE,1/6/19 9:00,1/6/19 10:52,1.86,13.99,12.12, $4.06 , $56.79 , $56.79 , $49.23 
1/6/19 9:00,1/6/19,7101475265,FALSE,TRUE,TRUE,1/6/19 9:00,1/6/19 13:28,4.46,13.98,9.53, $1.11 , $15.52 , $15.52 , $10.58 
1/6/19 9:02,1/6/19,6118501243,FALSE,TRUE,TRUE,1/6/19 9:02,1/6/19 11:00,1.98,13.96,11.99, $3.87 , $54.04 , $54.04 , $46.40 
1/6/19 9:03,1/6/19,3842776043,FALSE,FALSE,FALSE,1/6/19 9:03,1/6/19 23:00,13.95,13.95,0.00, $0.87 , $12.13 , $-   , $-   
1/6/19 9:03,1/6/19,4193757354,FALSE,TRUE,FALSE,1/6/19 9:03,1/6/19 23:00,13.94,13.94,0.00, $3.71 , $51.72 , $51.72 , $-   
1/6/19 9:03,1/6/19,9578502246,FALSE,FALSE,FALSE,1/6/19 9:03,1/6/19 23:00,13.94,13.94,0.00, $2.63 , $36.65 , $-   , $-   
1/6/19 9:04,1/6/19,7714424074,FALSE,TRUE,TRUE,1/6/19 9:04,1/6/19 12:26,3.37,13.93,10.55, $0.91 , $12.67 , $12.67 , $9.60 
1/6/19 9:04,1/6/19,7151183341,FALSE,TRUE,FALSE,1/6/19 9:04,1/6/19 23:00,13.92,13.92,0.00, $1.22 , $16.99 , $16.99 , $-   
1/6/19 9:04,1/6/19,5011833054,TRUE,FALSE,FALSE,1/6/19 9:04,1/6/19 23:00,13.92,13.92,0.00, $2.82 , $39.26 , $-   , $-   
1/6/19 9:07,1/6/19,1385844036,FALSE,TRUE,FALSE,1/6/19 9:07,1/6/19 23:00,13.88,13.88,0.00, $3.25 , $45.11 , $45.11 , $-   
1/6/19 9:26,1/6/19,8412620466,FALSE,TRUE,FALSE,1/6/19 9:26,1/6/19 23:00,13.55,13.55,0.00, $3.05 , $41.34 , $41.34 , $-   
1/6/19 9:30,1/6/19,3018660988,FALSE,TRUE,TRUE,1/6/19 9:30,1/6/19 10:30,1.01,13.50,12.48, $4.45 , $60.07 , $60.07 , $55.56 
1/6/19 9:31,1/6/19,5905808393,TRUE,TRUE,FALSE,1/6/19 9:31,1/6/19 23:00,13.48,13.48,0.00, $0.90 , $12.13 , $12.13 , $-   
1/6/19 9:31,1/6/19,3348371316,FALSE,TRUE,FALSE,1/6/19 9:31,1/6/19 23:00,13.48,13.48,0.00, $2.23 , $30.06 , $30.06 , $-   
1/6/19 9:32,1/6/19,1569668401,FALSE,TRUE,TRUE,1/6/19 9:32,1/6/19 20:01,10.47,13.46,2.98, $4.83 , $64.99 , $64.99 , $14.40 
1/6/19 9:33,1/6/19,1439079538,FALSE,TRUE,FALSE,1/6/19 9:33,1/6/19 23:00,13.44,13.44,0.00, $4.00 , $53.78 , $53.78 , $-   
1/6/19 9:33,1/6/19,7719476003,FALSE,TRUE,TRUE,1/6/19 9:33,1/6/19 17:34,8.02,13.44,5.42, $4.67 , $62.76 , $62.76 , $25.32 
1/6/19 9:35,1/6/19,2490375553,TRUE,TRUE,TRUE,1/6/19 9:35,1/6/19 13:00,3.41,13.40,9.99, $0.53 , $7.10 , $7.10 , $5.30 
1/6/19 9:35,1/6/19,8717903542,FALSE,TRUE,FALSE,1/6/19 9:35,1/6/19 23:00,13.40,13.40,0.00, $4.39 , $58.84 , $58.84 , $-   
1/6/19 9:35,1/6/19,2584051716,FALSE,TRUE,TRUE,1/6/19 9:35,1/6/19 14:00,4.42,13.40,8.99, $1.92 , $25.73 , $25.73 , $17.25 
1/6/19 9:56,1/6/19,5406073410,FALSE,TRUE,FALSE,1/6/19 9:56,1/6/19 23:00,13.06,13.06,0.00, $4.06 , $53.02 , $53.02 , $-   
1/6/19 9:57,1/6/19,1512478321,FALSE,FALSE,FALSE,1/6/19 9:57,1/6/19 23:00,13.04,13.04,0.00, $2.85 , $37.17 , $-   , $-   
1/6/19 9:57,1/6/19,9805437728,FALSE,FALSE,FALSE,1/6/19 9:57,1/6/19 23:00,13.03,13.03,0.00, $0.51 , $6.65 , $-   , $-   
1/6/19 9:58,1/6/19,6894418753,FALSE,FALSE,FALSE,1/6/19 9:58,1/6/19 23:00,13.02,13.02,0.00, $4.19 , $54.57 , $-   , $-   
1/6/19 10:00,1/6/19,1867586861,FALSE,TRUE,TRUE,1/6/19 10:00,1/6/19 13:26,3.44,12.99,9.55, $4.40 , $57.16 , $57.16 , $42.03 
1/6/19 10:01,1/6/19,9135335262,FALSE,TRUE,TRUE,1/6/19 10:01,1/6/19 13:34,3.55,12.97,9.42, $4.51 , $58.50 , $58.50 , $42.47 
1/6/19 10:01,1/6/19,5992070564,FALSE,FALSE,FALSE,1/6/19 10:01,1/6/19 23:00,12.97,12.97,0.00, $5.99 , $77.70 , $-   , $-   
1/6/19 10:01,1/6/19,6055283827,FALSE,TRUE,FALSE,1/6/19 10:01,1/6/19 23:00,12.97,12.97,0.00, $2.70 , $35.01 , $35.01 , $-   
1/6/19 10:02,1/6/19,9230382335,FALSE,TRUE,TRUE,1/6/19 10:02,1/6/19 14:58,4.94,12.97,8.02, $3.77 , $48.88 , $48.88 , $30.25 
1/6/19 10:02,1/6/19,5157845870,TRUE,FALSE,FALSE,1/6/19 10:02,1/6/19 23:00,12.95,12.95,0.00, $4.48 , $58.04 , $-   , $-   
1/6/19 10:03,1/6/19,6965699497,FALSE,TRUE,TRUE,1/6/19 10:03,1/6/19 15:30,5.44,12.94,7.50, $4.16 , $53.83 , $53.83 , $31.18 
1/6/19 10:04,1/6/19,6148752476,FALSE,FALSE,FALSE,1/6/19 10:04,1/6/19 23:00,12.92,12.92,0.00, $3.83 , $49.49 , $-   , $-   
1/6/19 10:05,1/6/19,3623793610,TRUE,TRUE,TRUE,1/6/19 10:05,1/6/19 14:57,4.86,12.91,8.05, $5.32 , $68.69 , $68.69 , $42.81 
1/6/19 10:05,1/6/19,7626583129,FALSE,TRUE,TRUE,1/6/19 10:05,1/6/19 11:03,0.95,12.90,11.95, $0.66 , $8.52 , $8.52 , $7.89 
1/6/19 10:27,1/6/19,3332238283,FALSE,TRUE,FALSE,1/6/19 10:27,1/6/19 23:00,12.54,12.54,0.00, $4.46 , $55.93 , $55.93 , $-   
1/6/19 10:28,1/6/19,7816542570,TRUE,FALSE,FALSE,1/6/19 10:28,1/6/19 23:00,12.52,12.52,0.00, $0.96 , $12.02 , $-   , $-   
1/6/19 10:29,1/6/19,5178224584,FALSE,TRUE,TRUE,1/6/19 10:29,1/6/19 12:36,2.11,12.51,10.40, $5.02 , $62.78 , $62.78 , $52.18 
1/6/19 10:29,1/6/19,1927770396,FALSE,TRUE,TRUE,1/6/19 10:29,1/6/19 12:04,1.58,12.51,10.93, $1.26 , $15.76 , $15.76 , $13.77 
1/6/19 10:31,1/6/19,8571214999,FALSE,TRUE,TRUE,1/6/19 10:31,1/6/19 14:00,3.49,12.48,8.99, $5.94 , $74.12 , $74.12 , $53.38 
1/6/19 10:31,1/6/19,9713482025,FALSE,TRUE,FALSE,1/6/19 10:31,1/6/19 23:00,12.48,12.48,0.00, $1.41 , $17.59 , $17.59 , $-   
1/6/19 10:31,1/6/19,6330710378,FALSE,TRUE,TRUE,1/6/19 10:31,1/6/19 17:08,6.62,12.48,5.86, $4.17 , $52.03 , $52.03 , $24.42 
1/6/19 10:31,1/6/19,5543057734,FALSE,TRUE,FALSE,1/6/19 10:31,1/6/19 23:00,12.47,12.47,0.00, $3.99 , $49.77 , $49.77 , $-   
1/6/19 10:34,1/6/19,3853278509,FALSE,FALSE,FALSE,1/6/19 10:34,1/6/19 23:00,12.42,12.42,0.00, $0.92 , $11.43 , $-   , $-   
1/6/19 10:34,1/6/19,4350556350,FALSE,TRUE,TRUE,1/6/19 10:34,1/6/19 11:33,0.98,12.42,11.44, $1.07 , $13.29 , $13.29 , $12.24 
1/6/19 10:34,1/6/19,2761709412,FALSE,TRUE,TRUE,1/6/19 10:34,1/6/19 14:02,3.45,12.42,8.97, $1.80 , $22.36 , $22.36 , $16.14 
1/6/19 10:34,1/6/19,7628546905,FALSE,TRUE,FALSE,1/6/19 10:34,1/6/19 23:00,12.42,12.42,0.00, $3.68 , $45.70 , $45.70 , $-   
1/6/19 10:34,1/6/19,5207795290,FALSE,TRUE,FALSE,1/6/19 10:34,1/6/19 23:00,12.42,12.42,0.00, $5.86 , $72.78 , $72.78 , $-   
1/6/19 10:36,1/6/19,5256563133,FALSE,TRUE,TRUE,1/6/19 10:36,1/6/19 12:02,1.45,12.40,10.95, $1.94 , $24.06 , $24.06 , $21.25 
1/6/19 10:58,1/6/19,8829252775,TRUE,TRUE,FALSE,1/6/19 10:58,1/6/19 23:00,12.02,12.02,0.00, $3.20 , $38.47 , $38.47 , $-   
1/6/19 11:00,1/6/19,1785861386,FALSE,TRUE,TRUE,1/6/19 11:00,1/6/19 13:28,2.47,12.00,9.53, $2.30 , $27.60 , $27.60 , $21.91 
1/6/19 11:01,1/6/19,7773769834,FALSE,TRUE,TRUE,1/6/19 11:01,1/6/19 13:00,1.98,11.97,10.00, $2.01 , $24.06 , $24.06 , $20.09 
1/6/19 11:01,1/6/19,7511291192,FALSE,TRUE,TRUE,1/6/19 11:01,1/6/19 16:05,5.07,11.97,6.90, $5.76 , $68.96 , $68.96 , $39.75 
1/6/19 11:01,1/6/19,3480821538,FALSE,TRUE,TRUE,1/6/19 11:01,1/6/19 13:00,1.98,11.97,10.00, $4.43 , $53.04 , $53.04 , $44.28 
1/6/19 11:01,1/6/19,5077786073,FALSE,FALSE,FALSE,1/6/19 11:01,1/6/19 23:00,11.97,11.97,0.00, $4.56 , $54.59 , $-   , $-   
1/6/19 11:01,1/6/19,9775671793,FALSE,FALSE,FALSE,1/6/19 11:01,1/6/19 23:00,11.97,11.97,0.00, $3.81 , $45.61 , $-   , $-   
1/6/19 11:01,1/6/19,4332960576,FALSE,TRUE,FALSE,1/6/19 11:01,1/6/19 23:00,11.97,11.97,0.00, $2.58 , $30.88 , $30.88 , $-   
1/6/19 11:02,1/6/19,3192050016,FALSE,TRUE,TRUE,1/6/19 11:02,1/6/19 14:26,3.41,11.96,8.56, $1.05 , $12.56 , $12.56 , $8.98 
1/6/19 11:03,1/6/19,5294684242,FALSE,FALSE,FALSE,1/6/19 11:03,1/6/19 23:00,11.95,11.95,0.00, $3.63 , $43.37 , $-   , $-   
1/6/19 11:03,1/6/19,2944590179,FALSE,TRUE,TRUE,1/6/19 11:03,1/6/19 13:33,2.50,11.95,9.44, $0.79 , $9.44 , $9.44 , $7.46 
1/6/19 11:03,1/6/19,4055298311,FALSE,TRUE,FALSE,1/6/19 11:03,1/6/19 23:00,11.94,11.94,0.00, $0.79 , $9.43 , $9.43 , $-   
1/6/19 11:03,1/6/19,5764715197,FALSE,TRUE,FALSE,1/6/19 11:03,1/6/19 23:00,11.94,11.94,0.00, $3.81 , $45.49 , $45.49 , $-   
1/6/19 11:03,1/6/19,8234784725,FALSE,TRUE,TRUE,1/6/19 11:03,1/6/19 14:02,2.97,11.94,8.97, $0.60 , $7.16 , $7.16 , $5.38 
1/6/19 11:03,1/6/19,7075316774,FALSE,TRUE,FALSE,1/6/19 11:03,1/6/19 23:00,11.94,11.94,0.00, $2.54 , $30.32 , $30.32 , $-   
1/6/19 11:03,1/6/19,3965314772,FALSE,TRUE,TRUE,1/6/19 11:03,1/6/19 14:02,2.97,11.94,8.97, $5.72 , $68.29 , $68.29 , $51.29 
1/6/19 11:05,1/6/19,1450569258,FALSE,FALSE,FALSE,1/6/19 11:05,1/6/19 23:00,11.92,11.92,0.00, $0.52 , $6.20 , $-   , $-   
1/6/19 11:05,1/6/19,7587790994,FALSE,TRUE,FALSE,1/6/19 11:05,1/6/19 23:00,11.91,11.91,0.00, $3.54 , $42.16 , $42.16 , $-   
1/6/19 11:05,1/6/19,8088209429,FALSE,FALSE,FALSE,1/6/19 11:05,1/6/19 23:00,11.91,11.91,0.00, $5.88 , $70.02 , $-   , $-   
1/6/19 11:06,1/6/19,3870483585,FALSE,TRUE,FALSE,1/6/19 11:06,1/6/19 23:00,11.90,11.90,0.00, $2.78 , $33.08 , $33.08 , $-   
1/6/19 11:06,1/6/19,2010557128,FALSE,TRUE,FALSE,1/6/19 11:06,1/6/19 23:00,11.90,11.90,0.00, $3.45 , $41.05 , $41.05 , $-   
1/6/19 11:06,1/6/19,9862006742,FALSE,FALSE,FALSE,1/6/19 11:06,1/6/19 23:00,11.90,11.90,0.00, $2.92 , $34.75 , $-   , $-   
1/6/19 11:06,1/6/19,5584116956,FALSE,TRUE,TRUE,1/6/19 11:06,1/6/19 13:26,2.34,11.90,9.56, $1.72 , $20.47 , $20.47 , $16.45 
1/6/19 11:06,1/6/19,2364510388,FALSE,TRUE,TRUE,1/6/19 11:06,1/6/19 12:33,1.46,11.90,10.43, $4.94 , $58.78 , $58.78 , $51.55 
1/6/19 11:06,1/6/19,3781102370,FALSE,TRUE,FALSE,1/6/19 11:06,1/6/19 23:00,11.90,11.90,0.00, $0.80 , $9.52 , $9.52 , $-   
1/6/19 11:06,1/6/19,9932613857,FALSE,TRUE,TRUE,1/6/19 11:06,1/6/19 16:36,5.50,11.90,6.40, $0.55 , $6.54 , $6.54 , $3.52 
1/6/19 11:06,1/6/19,3142914704,FALSE,TRUE,TRUE,1/6/19 11:06,1/6/19 12:35,1.48,11.90,10.41, $5.39 , $64.12 , $64.12 , $56.12 
1/6/19 11:06,1/6/19,4781117125,FALSE,TRUE,FALSE,1/6/19 11:06,1/6/19 23:00,11.90,11.90,0.00, $1.14 , $13.56 , $13.56 , $-   
1/6/19 11:27,1/6/19,6834723117,FALSE,TRUE,TRUE,1/6/19 11:27,1/6/19 13:06,1.64,11.54,9.90, $2.08 , $24.01 , $24.01 , $20.59 
1/6/19 11:30,1/6/19,5872154194,TRUE,TRUE,TRUE,1/6/19 11:30,1/6/19 14:30,3.00,11.49,8.49, $1.30 , $14.94 , $14.94 , $11.04 
1/6/19 11:30,1/6/19,8598582761,FALSE,TRUE,TRUE,1/6/19 11:30,1/6/19 13:32,2.04,11.49,9.46, $4.82 , $55.39 , $55.39 , $45.58 
1/6/19 11:30,1/6/19,9531957146,FALSE,TRUE,TRUE,1/6/19 11:30,1/6/19 13:32,2.04,11.49,9.46, $1.58 , $18.16 , $18.16 , $14.94 
1/6/19 11:30,1/6/19,3247365402,FALSE,TRUE,FALSE,1/6/19 11:30,1/6/19 23:00,11.49,11.49,0.00, $1.81 , $20.79 , $20.79 , $-   
1/6/19 11:34,1/6/19,7790925942,FALSE,TRUE,FALSE,1/6/19 11:34,1/6/19 23:00,11.43,11.43,0.00, $4.64 , $53.03 , $53.03 , $-   
1/6/19 11:34,1/6/19,2551035006,FALSE,TRUE,TRUE,1/6/19 11:34,1/6/19 15:29,3.90,11.42,7.52, $4.84 , $55.27 , $55.27 , $36.38 
1/6/19 11:34,1/6/19,2268318526,FALSE,TRUE,FALSE,1/6/19 11:34,1/6/19 23:00,11.42,11.42,0.00, $4.94 , $56.41 , $56.41 , $-   
1/6/19 11:34,1/6/19,2946022592,FALSE,TRUE,FALSE,1/6/19 11:34,1/6/19 23:00,11.42,11.42,0.00, $3.47 , $39.63 , $39.63 , $-   
1/6/19 11:57,1/6/19,8938961227,FALSE,TRUE,TRUE,1/6/19 11:57,1/6/19 13:26,1.49,11.05,9.56, $4.85 , $53.58 , $53.58 , $46.37 
1/6/19 11:59,1/6/19,4812968033,FALSE,TRUE,FALSE,1/6/19 11:59,1/6/19 23:00,11.01,11.01,0.00, $1.50 , $16.51 , $16.51 , $-   
1/6/19 12:00,1/6/19,6926387044,TRUE,TRUE,TRUE,1/6/19 12:00,1/6/19 14:05,2.08,11.00,8.91, $5.64 , $62.02 , $62.02 , $50.28 
1/6/19 12:02,1/6/19,5477377452,FALSE,TRUE,FALSE,1/6/19 12:02,1/6/19 23:00,10.96,10.96,0.00, $4.35 , $47.68 , $47.68 , $-   
1/6/19 12:02,1/6/19,6445586364,FALSE,TRUE,TRUE,1/6/19 12:02,1/6/19 15:03,3.01,10.95,7.94, $2.63 , $28.80 , $28.80 , $20.88 
1/6/19 12:03,1/6/19,4611753490,FALSE,TRUE,TRUE,1/6/19 12:03,1/6/19 13:32,1.48,10.93,9.46, $5.15 , $56.31 , $56.31 , $48.70 
1/6/19 12:03,1/6/19,2750366236,FALSE,FALSE,FALSE,1/6/19 12:03,1/6/19 23:00,10.93,10.93,0.00, $3.58 , $39.14 , $-   , $-   
1/6/19 12:03,1/6/19,9980091566,FALSE,FALSE,FALSE,1/6/19 12:03,1/6/19 23:00,10.93,10.93,0.00, $5.30 , $57.95 , $-   , $-   
1/6/19 12:05,1/6/19,8006126611,FALSE,TRUE,FALSE,1/6/19 12:05,1/6/19 23:00,10.91,10.91,0.00, $2.54 , $27.70 , $27.70 , $-   
1/6/19 12:05,1/6/19,7067392963,FALSE,TRUE,FALSE,1/6/19 12:05,1/6/19 23:00,10.91,10.91,0.00, $5.20 , $56.71 , $56.71 , $-   
1/6/19 12:06,1/6/19,5743599288,FALSE,TRUE,TRUE,1/6/19 12:06,1/6/19 15:28,3.36,10.89,7.53, $3.78 , $41.15 , $41.15 , $28.46 
1/6/19 12:06,1/6/19,6233996407,FALSE,TRUE,TRUE,1/6/19 12:06,1/6/19 15:01,2.92,10.89,7.97, $0.72 , $7.84 , $7.84 , $5.74 
1/6/19 12:06,1/6/19,8382120514,FALSE,TRUE,TRUE,1/6/19 12:06,1/6/19 13:32,1.43,10.89,9.46, $3.63 , $39.52 , $39.52 , $34.33 
1/6/19 12:06,1/6/19,1741095687,FALSE,TRUE,TRUE,1/6/19 12:06,1/6/19 13:32,1.43,10.89,9.46, $1.40 , $15.24 , $15.24 , $13.24 
1/6/19 12:06,1/6/19,2630654487,FALSE,TRUE,TRUE,1/6/19 12:06,1/6/19 13:32,1.43,10.89,9.46, $1.13 , $12.30 , $12.30 , $10.69 
1/6/19 12:14,1/6/19,5656118649,FALSE,FALSE,FALSE,1/6/19 12:14,1/6/19 23:00,10.75,10.75,0.00, $3.52 , $37.84 , $-   , $-   
1/6/19 12:14,1/6/19,4274943284,FALSE,TRUE,TRUE,1/6/19 12:14,1/6/19 19:46,7.53,10.75,3.22, $1.80 , $19.35 , $19.35 , $5.80 
1/6/19 12:26,1/6/19,1229668429,TRUE,TRUE,TRUE,1/6/19 12:26,1/6/19 14:02,1.59,10.55,8.96, $1.26 , $13.30 , $13.30 , $11.29 
1/6/19 12:26,1/6/19,2572960196,TRUE,TRUE,FALSE,1/6/19 12:26,1/6/19 23:00,10.55,10.55,0.00, $5.44 , $57.40 , $57.40 , $-   
1/6/19 12:27,1/6/19,5110562360,FALSE,FALSE,FALSE,1/6/19 12:27,1/6/19 23:00,10.55,10.55,0.00, $1.01 , $10.65 , $-   , $-   
1/6/19 12:27,1/6/19,4126130095,TRUE,TRUE,TRUE,1/6/19 12:27,1/6/19 18:57,6.51,10.55,4.04, $4.82 , $50.83 , $50.83 , $19.46 
1/6/19 12:27,1/6/19,2558270430,TRUE,TRUE,FALSE,1/6/19 12:27,1/6/19 23:00,10.55,10.55,0.00, $2.16 , $22.78 , $22.78 , $-   
1/6/19 12:28,1/6/19,7607198375,TRUE,TRUE,TRUE,1/6/19 12:28,1/6/19 18:07,5.66,10.53,4.88, $3.88 , $40.87 , $40.87 , $18.92 
1/6/19 12:28,1/6/19,6439034092,FALSE,TRUE,FALSE,1/6/19 12:28,1/6/19 23:00,10.53,10.53,0.00, $5.21 , $54.87 , $54.87 , $-   
1/6/19 12:28,1/6/19,2468998886,FALSE,FALSE,FALSE,1/6/19 12:28,1/6/19 23:00,10.52,10.52,0.00, $5.47 , $57.56 , $-   , $-   
1/6/19 12:28,1/6/19,7234035530,FALSE,TRUE,FALSE,1/6/19 12:28,1/6/19 23:00,10.52,10.52,0.00, $2.16 , $22.73 , $22.73 , $-   
1/6/19 12:28,1/6/19,3611773504,TRUE,TRUE,FALSE,1/6/19 12:28,1/6/19 23:00,10.52,10.52,0.00, $5.99 , $63.01 , $63.01 , $-   
1/6/19 12:31,1/6/19,3010186779,FALSE,FALSE,FALSE,1/6/19 12:31,1/6/19 23:00,10.47,10.47,0.00, $3.42 , $35.82 , $-   , $-   
1/6/19 12:31,1/6/19,3683260059,FALSE,TRUE,FALSE,1/6/19 12:31,1/6/19 23:00,10.47,10.47,0.00, $4.82 , $50.49 , $50.49 , $-   
1/6/19 12:31,1/6/19,9552883926,FALSE,TRUE,FALSE,1/6/19 12:31,1/6/19 23:00,10.47,10.47,0.00, $2.98 , $31.20 , $31.20 , $-   
1/6/19 12:35,1/6/19,3158996783,FALSE,TRUE,TRUE,1/6/19 12:35,1/6/19 14:05,1.50,10.41,8.91, $3.49 , $36.34 , $36.34 , $31.10 
1/6/19 12:35,1/6/19,9504984573,FALSE,TRUE,TRUE,1/6/19 12:35,1/6/19 14:30,1.93,10.41,8.48, $2.83 , $29.47 , $29.47 , $24.01 
1/6/19 12:36,1/6/19,8645090609,FALSE,FALSE,FALSE,1/6/19 12:36,1/6/19 23:00,10.39,10.39,0.00, $3.18 , $33.06 , $-   , $-   
1/6/19 12:36,1/6/19,4634622612,FALSE,TRUE,TRUE,1/6/19 12:36,1/6/19 14:58,2.37,10.39,8.02, $4.77 , $49.58 , $49.58 , $38.26 
1/6/19 12:36,1/6/19,3491764789,TRUE,FALSE,FALSE,1/6/19 12:36,1/6/19 23:00,10.38,10.38,0.00, $2.70 , $28.04 , $-   , $-   
1/6/19 12:36,1/6/19,1263424705,TRUE,TRUE,FALSE,1/6/19 12:36,1/6/19 23:00,10.38,10.38,0.00, $4.86 , $50.47 , $50.47 , $-   
1/6/19 12:37,1/6/19,4426880692,FALSE,TRUE,TRUE,1/6/19 12:37,1/6/19 14:03,1.43,10.37,8.94, $2.86 , $29.65 , $29.65 , $25.57 
1/6/19 12:37,1/6/19,8532935759,FALSE,TRUE,TRUE,1/6/19 12:37,1/6/19 16:38,4.00,10.37,6.36, $1.29 , $13.37 , $13.37 , $8.21 
1/6/19 12:57,1/6/19,1000403652,TRUE,TRUE,TRUE,1/6/19 12:57,1/6/19 18:28,5.52,10.04,4.52, $0.52 , $5.22 , $5.22 , $2.35 
1/6/19 12:57,1/6/19,1187396030,FALSE,FALSE,FALSE,1/6/19 12:57,1/6/19 23:00,10.04,10.04,0.00, $1.52 , $15.26 , $-   , $-   
1/6/19 12:57,1/6/19,3272165066,FALSE,TRUE,TRUE,1/6/19 12:57,1/6/19 21:01,8.06,10.04,1.98, $4.76 , $47.78 , $47.78 , $9.44 
1/6/19 12:57,1/6/19,1917291515,FALSE,TRUE,FALSE,1/6/19 12:57,1/6/19 23:00,10.04,10.04,0.00, $3.74 , $37.55 , $37.55 , $-   
1/6/19 12:57,1/6/19,2902432488,FALSE,TRUE,FALSE,1/6/19 12:57,1/6/19 23:00,10.04,10.04,0.00, $2.14 , $21.48 , $21.48 , $-   
1/6/19 13:00,1/6/19,6368638620,FALSE,FALSE,FALSE,1/6/19 13:00,1/6/19 23:00,10.00,10.00,0.00, $0.77 , $7.70 , $-   , $-   
1/6/19 13:00,1/6/19,6923668600,FALSE,TRUE,FALSE,1/6/19 13:00,1/6/19 23:00,9.99,9.99,0.00, $2.86 , $28.58 , $28.58 , $-   
